8.78200,9.74800,7.34000,7.03200,11.06400,9.87500,8.49400,7.21300,10.13100,3.68900,9.42300,7.63600,6.13600,9.09200,8.80300,9.94100,9.69500,8.24700,6.79800,5.84700,-1127250.00000,-3018270.00000,-3644940.00000,137930.00000,1992560.00000Comp
-0.05000,-0.45000,-2.90900,-2.41200,10.13400,0.18300,-2.30700,-2.64500,4.74900,5.96200,-2.31500,-3.07500,-4.26800,1.57300,8.84600,1.84800,-1.32600,-1.12300,1.03700,8.21500,-5627930.00000,-3757140.00000,-5088740.00000,1244120.00000,1237020.00000Comp
-18.54400,-3.30600,-9.23400,2.30600,2.82600,-7.72200,-7.63600,-2.24100,1.64500,-1.55900,-9.68300,-5.80600,-5.34000,0.11100,1.01400,-13.91600,-4.93200,-4.52600,3.88500,1.81900,-107170.00000,-673030.00000,-1407410.00000,390680.00000,-919430.00000Comp
0.28100,3.05100,3.08300,1.78600,3.57900,2.16800,0.67500,1.22100,6.27500,1.87000,3.32400,1.60900,1.32000,4.80000,2.19700,2.22400,2.48600,1.83200,1.86000,3.59800,-3570.00000,-876040.00000,-935110.00000,461190.00000,154990.00000Comp
-13.49000,-17.72600,-15.86600,-10.00100,-1.12400,-17.97600,-15.74300,-11.15300,0.72200,-3.10500,-15.35200,-18.96600,-15.19300,-4.75500,-2.56300,-18.86900,-15.75200,-10.97100,-4.34300,0.28400,1758720.00000,-1207620.00000,-3002710.00000,-850560.00000,-1811270.00000Comp
7.57200,5.09100,1.51700,4.00300,3.17700,7.71600,1.07600,6.02300,2.55500,4.88400,7.18800,4.96000,3.11900,3.32200,2.87200,10.72600,5.33700,5.72500,6.06300,4.97100,-1735230.00000,-750450.00000,-1189030.00000,-487240.00000,88840.00000Comp
16.57500,13.57300,6.10700,-0.08000,-8.80000,10.47500,11.41700,0.21500,-7.67100,-8.72900,19.08400,10.00100,4.26200,-1.05300,-12.58700,18.79000,13.05700,6.76500,-7.49100,-11.10300,-1326820.00000,-1458810.00000,-1515580.00000,533030.00000,-129950.00000Comp
-24.85100,-24.82700,-8.06500,-11.62200,1.57700,-37.64100,-8.98600,-5.37800,0.69000,-1.07400,-29.53400,-17.75200,-7.26100,-4.95000,0.45000,-30.84500,-17.01500,-1.43800,-6.87000,-1.62700,-2168780.00000,116560.00000,-1711440.00000,-750710.00000,-1617810.00000Comp
-24.03400,-4.30400,-7.48700,5.40100,9.02800,-7.82600,-11.98200,0.29800,7.46000,17.14800,-13.43400,-6.91300,-5.60800,4.96000,10.94600,-18.86800,-6.49800,-2.72700,6.26400,10.86600,228870.00000,-592210.00000,-2086450.00000,-58960.00000,488590.00000Comp
-19.54400,-15.78700,-15.29100,-29.28300,-34.60200,-21.38000,-17.12800,-28.16200,-41.61600,-31.87500,-23.15900,-22.72600,-19.39700,-30.49900,-36.89100,-13.67100,-20.25600,-20.75300,-33.61600,-37.55300,-1068790.00000,-366110.00000,-966420.00000,857920.00000,766700.00000Comp
